A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,class
0.42586994195384786,1.4636202836719279,1.606720112014077,0.8737876949199057,2.3969932712103192,1.1721076028468231,1.0410014564583459,0.819827342883604,1.7843909936637972,0.6146807799010606,0.6647649562274262,1.2584381777248277,0.5806875152797885,1.0339560548210194,1.1702880047748647,1.0226042362778842,0.45250616414209105,1.4826877023021603,0.6132617525007377,1.5377943366122666,3.0706282802637084,-0.020208773376902633,1.1582381521126712,1.2109639944701214,0.3570856819814796,0.7107887540638235,0.8788948023928486,0.3576509272288566,1.4201490832490375,0.9508075398469549,1
0.9545773472467288,1.4637268668047423,1.470283316687805,1.1069228285900712,1.1971725086789036,1.2535927039731452,0.5011328980493468,2.606897729705545,0.7721566033619871,0.6414233814148604,0.537911603239002,1.4611622603867267,0.5687093884957839,0.823511345626987,1.1675542780513979,-0.5067608739650107,0.8202925034956667,0.7182577844066336,0.6732904400444648,0.5400040602844058,2.402061108284583,0.4121615645784615,1.8096504648379645,1.1281578645463604,0.6367209708782949,1.2461908172483394,1.4280785954405335,-0.18660191702619877,1.218265131576686,1.586778758457529,1
1.2746043999509906,1.4630325912055682,1.6966094069446342,0.3657268597799692,1.676923356147656,1.6622299539544372,0.7263910026161977,-0.2063239261418277,0.8466717250946998,0.6132493353531999,3.4809955277436675,1.477812274030429,0.7097662539615176,0.8979109981324913,1.4792918292911303,1.8363369415948516,0.9609024837972204,0.9694413193737612,0.6928098417660398,0.4813719123376887,2.0940463899567803,0.16107533409576147,2.6938052553275993,1.2215072893124246,0.7680812725874111,0.8564153351239917,1.782536872229395,1.2672577607099906,0.5687711178433051,1.482454787432902,1
1.2286823054666909,1.464094833882635,0.971006834690552,0.8634463315103805,1.3675886827784578,0.9469199199782926,1.5027574613007653,0.5472600105245722,1.7010387184079079,0.6198257927476923,2.775424717074781,1.294164372043841,0.6380303490689405,1.6696297316766446,1.3701728128678503,3.995914144971482,0.6177705665735738,0.419292185802401,0.7112571988177026,1.5050106509834105,0.788520336119471,0.5957963992222944,1.3523806718830005,1.1781297266370714,0.8152471780867614,0.5885510078647838,1.363486528405785,0.712143985713625,-1.8441634214177278,0.9041750188255022,1
1.1182776163468218,1.4629800834401279,2.077210523738539,0.7529978750184882,1.762583482797579,2.138450119889031,0.5520450044256389,1.4035132953126062,1.1371007332526315,0.615751249731371,2.331915750188592,1.7987717795995843,0.620474177128771,1.4698182968386595,1.4149582086952968,-0.5926969850709773,0.6077661504268665,0.9820923452958293,0.720792002274552,1.789747875384122,-0.6523667624764711,0.35541651167220684,1.936855578056752,1.2016877724612227,0.3420977317421532,0.8892953383803603,1.5105000814276923,2.1560857545939616,-1.1970612257217095,0.5402949707866115,1
1.072540433838923,1.4626693287764467,1.5113465020478172,1.2206751905708777,1.344014467954444,1.8610072314384876,0.7063963360367334,3.3013508120302753,1.4857487512325138,0.5003423548367741,2.090193347915997,2.022111874995337,0.5431451128252038,0.021016849247197156,1.4824943660477963,2.1066491652429464,0.7701156366039251,-0.7327129774021657,0.6735492197731142,2.0061985451389956,1.2345466411821553,-2.0520478844829837,1.220230039234321,1.130756767252399,0.5559986018472062,1.0202919457556734,1.1437671005387309,1.6984184703570446,0.26284698662933925,2.8106851464813447,1
1.1082648831979591,1.4633680176364863,2.1900329782888734,0.5821715279016615,1.996559562396794,1.4345882305921736,1.0724223704020102,0.971471362716014,1.5645727633355149,0.6791617419260311,1.7341213169596508,1.4987095760740974,0.5471486803051485,0.24545690459358616,1.4338615016671294,3.7824900966477504,1.0001181582654444,0.4441815180070807,0.7010017395557818,1.228815094416277,0.5402595635491165,0.9124964433490316,2.6820091365824945,1.1856723764464028,0.50252330270522,0.5978086013909579,0.2838322765157104,3.0507482938766097,1.8607474231035679,0.671492001763017,1
0.6661185147142511,1.4636486410234841,1.887099115663438,1.0430429986519938,1.2295181676534908,1.11325679966215,0.8839109674945737,1.9704697793767134,1.1490667712201807,0.6613979595129387,1.7487840996632789,1.4635659228484568,0.5921830059515045,0.7108013289242227,1.3579834689347576,0.7672546535675148,0.5482176616035902,0.07786924700662812,0.7470770263008059,1.0602308048793208,1.8568510310617143,0.7522428543867065,2.403077729885878,1.117195901858803,0.5390635356371157,1.0296793949359697,1.9749822128903505,0.9860401149617966,0.9829589505294998,1.0313749297886277,1
0.7622870062978222,1.4626266688997018,1.6128751102170342,0.8953478450566412,1.581667286066115,1.0962067415373733,0.7985189808489781,0.28895457130115043,2.749019466620802,0.6837309849034326,2.3471339985406665,1.3100561660276617,0.6441753550991108,1.9365373962145513,1.4147150410795166,-0.3051294810797609,0.36034908493060974,1.2955098876040432,0.6769952954412214,0.5721550322238981,-0.4426385232940997,1.8522173999510496,1.4193145574603319,1.1628193542631289,0.9831218138160163,0.587591372992849,1.153928200879382,-0.8278240541700406,2.1745098056040315,-0.024070808707252755,1
1.245412538139937,1.4632667583923669,1.741867471603531,0.6209948407411346,1.5474833385695654,1.867358354436406,0.441269843118264,0.4341469850817805,1.0897283271840645,0.6891804139590343,2.282783118417632,1.4151463122193462,0.6918433636045376,2.839223123976505,1.3106372735204532,1.585928623941577,0.7875286911765701,0.7584290285921006,0.7619463660189421,1.0733231400366272,1.1562917028140616,1.6246165797517693,1.8500361120331066,1.1605606265235808,0.5062375251766791,0.4071378437330996,1.022054721595821,2.238076333253941,0.08407130655540085,1.813110557607739,1
