A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,class
1.368926728718623,1.4627555189684869,1.2108157529077566,1.0251810112218291,1.4167793790453806,1.3288975978306206,0.8556120844759388,0.022001778944732875,1.0623891804591055,0.5100990098100828,1.5934018913859562,1.4082917687613765,0.6462756109464645,1.3950516743674357,1.4464637617291465,2.651307086166061,0.8363294197963309,2.006885978372447,0.7717970029794617,2.469900013619153,1.2244532447466459,0.7514483671448,1.4444219841184969,1.1926778862391931,0.7588724376259344,1.101828905680674,1.7889595952670123,2.3953675824417786,1.918451360181629,0.4874163216353872,1
1.2919316770151006,1.4634961794984154,0.17803345627741574,1.4090954066874364,1.9680178705014053,1.0808699970141005,0.5140715208438984,1.2784333232175786,1.1062182278288375,0.6171475653494518,0.9237335592127723,1.3942883800832668,0.718366185277147,1.2426163318797938,1.257462419989103,1.8914854393578555,0.9846779145721973,1.4194724825895175,0.7304356205565513,2.833648178039732,3.15941296494723,0.5268381443038795,1.5414806268381254,1.151231734563818,1.0262436308431182,0.9106764166289947,1.2409220842184934,1.2663393293469112,2.6542870923912916,0.7328853624075693,1
1.2728874103508399,1.4639301004310676,1.5872360616034018,0.6738519698654322,1.6882340104248401,0.7733481253838487,0.7128962144940447,3.218114473467813,1.0675174933394245,0.6941083221021765,0.0964217766785842,1.314533388159775,0.793048555611372,0.5332421193847778,1.3156307599220758,2.223391346419242,0.6697029353635957,-0.30970414496016296,0.6533555072092585,0.3969471810583952,1.6777267061253087,0.2764446083078748,0.7544031464549787,1.2365643527026422,1.2519860887463934,1.525597851851551,1.1693327892237897,1.5448103556391206,1.7851705767537922,1.092573488722902,1
0.7181933282711541,1.462924724331999,2.4595930101287635,1.0941434091643625,1.643503217883708,1.4820798614297428,1.206529734155573,1.6658281270077442,0.6783827303941611,0.6408731736238111,1.4556432464475038,1.815295922183673,0.6701970004432805,1.528397029445255,1.403228785952081,1.2637050705481379,1.1001036415917906,0.6437986412283195,0.7524731030160701,1.6295594994606832,0.9337704642647239,2.356708881957943,1.0788891117801302,1.110756261737559,-0.09770888558539881,0.7757004013016375,1.205592969965283,2.1395727307291104,0.6317146901634798,1.1317373756240046,1
0.5802939582496386,1.463545996174516,2.08331692820872,0.7120371143506594,1.14792687618178,1.447185146528742,0.6764040652567898,-0.3802634783549237,1.0745049085706833,0.6203162017273776,1.241428954210242,1.186722935625527,0.7161146766524129,-0.12664872923410297,1.4132165120440838,1.1852867300157934,1.0068296193439803,3.046302405771427,0.6976970012783555,1.7701516252292093,2.2780922980779765,-0.02108586351306474,1.4488881424457847,1.0751186990290509,1.1365170090855472,0.5044853618674559,1.222495758837184,0.8993305568848834,0.8660293601141392,0.6762973915970911,1
1.0362446645689845,1.4630321506346888,2.2341849996377614,0.6135158761012874,1.918198995765495,1.8428597079509945,0.5886949836200359,2.6597896983954596,2.201753060587794,0.5448602074283888,1.043969585587639,1.5528094228094245,0.6691638548288851,0.29112112165708004,1.4371161375231165,0.9588956878965362,1.0041997662599331,0.16992623868587697,0.6439402672250363,2.7680462238939154,1.0404878230742438,-0.7376827766446773,1.169930223133678,1.1330720930676,1.1163787619124885,1.1580747463409629,1.7181704944958769,-0.424375215243749,1.0951551950870646,1.0512601602667373,1
1.0031385547373237,1.4640777173277442,0.7453350501344039,1.535012218718793,1.195364111787224,1.9915360466192384,0.23152806456158792,0.6751948154367389,1.7064430555480776,0.6093660027544539,0.4160800297105389,1.475020525849061,0.6132716192193812,0.11214401612409997,1.5125970783080582,1.819835668122713,0.7047744525756814,1.348615209872713,0.6947729962181127,0.416018921827501,2.082749180735158,0.565785487437665,0.31471326221586304,1.3063520769141834,-0.05766904923269511,1.1043818960481555,1.3753630506009868,-0.5609004891110838,-0.17909473428191303,0.7139601171629326,1
1.372722177989463,1.4638498857791582,0.7136650007629458,1.5879780747280736,1.5543975292807635,1.3327543787242386,0.5181278774517162,0.18921862064935246,1.4571723857100845,0.5503697273345869,3.217163144653898,1.3677272102977729,0.622909978834855,0.4113387171894889,1.433998136525296,1.427420475662323,0.8848297954633184,1.6894110471117179,0.7236610319081302,1.822786118182148,0.28722516277462895,0.8826678418026079,2.2637394435493614,1.2264685764189898,0.6431863018706375,0.7749619752536393,1.4524820594768544,1.3823616940625971,2.143372356710723,0.48740108110809865,1
1.249387217529659,0.36896894903377686,1.0043506722235858,1.1644778722677986,1.792619009899127,1.0483496173569984,1.3741090142744663,1.4986125652239306,0.7318478198945221,2.818672867361059,2.195159579733571,0.8930945498130465,0.6312485848568177,2.143565587006533,0.3055494688119571,0.5367253866495381,1.1662928540631057,0.9211543227504724,1.1021496311673658,0.5429148885649572,1.3077211862843072,1.1197145533891486,0.6400077708867821,0.8566157328449154,0.9827145704584098,1.0678468700228674,0.12266196732817003,0.003615777397819042,0.998634461959869,1.446642299046014,1
1.139053448056304,0.06568439582788188,0.5186713503810529,0.14560975694111722,1.3973345939522526,1.0441817310240442,1.3378424498316646,1.484086357654815,1.1668013968965658,1.8548473336902305,1.8709227613850898,1.9996049904158242,1.6373925497833033,0.5044013351219132,0.02062179874309733,0.793355058174779,1.0712462740931106,1.0098380761528671,1.060202183340928,0.897146369469622,0.4358690495433043,1.5103529293325275,1.680054441277632,0.9878874743812117,0.4933340366495327,1.6471199529162188,0.6902195940177405,-0.985257734710761,0.9156500475430277,0.7428816446433538,1
0.2810953025395799,0.4627337764867646,0.7335477773654996,-0.07314752823135451,1.702055508056953,1.0655718280160986,1.4726648262021773,1.518690955686091,0.47954428183683195,2.087255395770554,1.5711648613508438,1.875544546307371,1.2896705085066698,0.2561400733983319,0.2736092033698522,0.7482822315313103,0.3120447028407478,1.7029458795789019,1.267992801253115,0.8535293935967249,2.584152988397964,1.22413285985193,0.4358525818494408,1.3040859693494133,0.9343797387291616,1.7890028099672672,-0.26792494899841235,1.0397654027182743,0.8229872075557829,1.1690780612711316,1
